24,938
24,921
24,9
24,872
24,774
24,734
24,7248
24,7215
24,7068
24,7007
24,6988
24,689
24,6880
24,6873
24,6828
24,681
24,68
24,676
24,6715
24,6694
24,664
24,6627
24,6585
24,6562
24,6556
24,6546
24,6487
24,6432
24,643
24,6387
24,6366
24,6335
24,6333
24,627
24,6219
24,6168
24,6167
24,6134
24,6123
24,6115
24,6084
24,5995
24,5951
24,5931
24,5905
24,581
24,5727
24,5698
24,5688
24,5591
24,5573
24,5569
24,5564
24,5486
24,5338
24,5278
24,5261
24,5186
24,5137
24,511
24,509
24,5017
24,4987
24,4984
24,4926
24,4908
24,4877
24,4764
24,4714
24,4701
24,4628
24,4627
24,4622
24,4619
24,4616
24,4562
24,4542
24,4500
24,4469
24,4466
24,4425
24,430
24,4277
24,4242
24,4234
24,4232
24,4192
24,4185
24,4124
24,409
24,4040
24,3957
24,3921
24,3879
24,3852
24,3839
24,3824
24,3800
24,3799
24,3703
24,3639
24,3602
24,3539
24,351
24,3490
24,3484
24,3416
24,3348
24,3342
24,3322
24,3255
24,3219
24,321
24,3119
24,3083
24,2914
24,2891
24,2881
24,2877
24,2852
24,2812
24,2757
24,2689
24,2682
24,2678
24,2643
24,2610
24,254
24,2539
24,2490
24,248
24,2474
24,2455
24,2345
24,2313
24,23
24,2288
24,2262
24,2258
24,2230
24,2185
24,2172
24,2160
24,2159
24,2137
24,2107
24,2097
24,209
24,2089
24,2041
24,1955
24,1934
24,189
24,188
24,1783
24,1728
24,1726
24,1722
24,1715
24,1690
24,1660
24,1609
24,158
24,1563
24,1549
24,1541
24,1512
24,1343
24,1247
24,1214
24,1206
24,118
24,1176
24,1114
24,1084
24,1076
24,107
24,1021
24,1019
23,976
23,887
23,876
23,857
23,854
23,784
23,768
23,765
23,740
23,7238
23,7230
23,7210
23,7106
23,7031
23,701
23,6907
23,6902
23,69
23,6895
23,6888
23,6814
23,6771
23,6755
23,6700
23,6691
23,669
23,6664
23,6655
23,6654
23,6625
23,661
23,6511
23,651
23,6505
23,647
23,6431
23,6337
23,6259
23,6243
23,6215
23,6173
23,617
23,6141
23,6110
23,6075
23,6067
23,6066
23,6060
23,6039
23,6036
23,6017
23,6009
23,5993
23,5985
23,5929
23,5910
23,5880
23,5832
23,5798
23,5784
23,5650
23,5576
23,5556
23,5542
23,5519
23,547
23,5457
23,5426
23,5364
23,5337
23,5307
23,5301
23,524
23,5189
23,5170
23,5167
23,5050
23,5033
23,4970
23,4934
23,4900
23,4891
23,4743
23,4721
23,4696
23,4653
23,4573
23,4568
23,4452
23,4433
23,4404
23,4381
23,4368
23,4276
23,4243
23,4215
23,4208
23,4193
23,4184
23,4120
23,4106
23,4089
23,408
23,3990
23,3981
23,3956
23,3886
23,3883
23,3858
23,3823
23,3795
23,3755
23,3725
23,3684
23,3629
23,362
23,3552
23,3544
23,3469
23,3383
23,3220
23,3203
23,3182
23,3153
23,3121
23,3055
23,3031
23,3000
23,2992
23,2988
23,2958
23,2873
23,2847
23,2840
23,2742
23,2730
23,2705
23,2701
23,2524
23,251
23,2433
23,2429
23,239
23,2329
23,2318
23,2287
23,2286
23,2253
23,2208
23,2193
23,2184
23,215
23,2147
23,2134
23,212
23,2108
23,2103
23,2069
23,206
23,2050
23,2049
23,2017
23,201
23,2004
23,196
23,1956
23,1928
23,1903
23,1858
23,1754
23,175
23,1671
23,1640
23,1600
23,1589
23,1580
23,1553
23,1537
23,1525
23,1508
23,1483
23,144
23,1438
23,1423
23,1415
23,1362
23,1345
23,1341
23,1306
23,1301
23,1199
23,1103
23,1099
23,1044
22,943
22,931
22,919
22,909
22,899
22,853
22,843
22,830
22,814
22,7244
22,7243
22,7229
22,7188
22,7159
22,7109
22,7100
22,7040
22,7038
22,7022
22,7012
22,699
22,6962
22,6941
22,690
22,6887
22,6836
22,6802
22,6782
22,6732
22,6671
22,6633
22,6595
22,6578
22,6489
22,6474
22,6460
22,6451
22,6429
22,642
22,6396
22,6377
22,6362
22,6277
22,6276
22,6223
22,6221
22,6220
22,6149
22,6130
22,6072
22,6045
22,5988
22,5918
22,5864
22,5749
22,5735
22,5732
22,5703
22,5670
22,5666
22,5614
22,5600
22,5594
22,5552
22,5537
22,5416
22,541
22,5400
22,5375
22,5275
22,5264
22,5257
22,5251
22,5223
22,522
22,5174
22,5068
22,5008
22,5006
22,4965
22,4963
22,4957
22,4941
22,4931
22,4907
22,4892
22,4873
22,4785
22,4759
22,4740
22,4685
22,4656
22,4655
22,4626
22,4557
22,455
22,4501
22,444
22,4430
22,4406
22,4369
22,4255
22,4236
22,4214
22,4187
22,4119
22,406
22,4047
22,4043
22,401
22,3809
22,3768
22,3764
22,3702
22,3664
22,364
22,3636
22,3620
22,3583
22,3572
22,3523
22,3511
22,3468
22,3461
22,3410
22,3395
22,3386
22,3385
22,3334
22,3320
22,3258
22,3155
22,3097
22,3060
22,3029
22,3006
22,3003
22,2963
22,2918
22,29
22,2843
22,2822
22,2821
22,2818
22,2799
22,2794
22,2779
22,2774
22,272
22,2717
22,267
22,2617
22,2616
22,2568
22,2564
22,2557
22,2489
22,2485
22,2448
22,2390
22,2357
22,2296
22,2263
22,224
22,2227
22,2224
22,2212
22,2200
22,213
22,2075
22,2025
22,1980
22,1965
22,1852
22,1720
22,1685
22,1673
22,1637
22,1613
22,1572
22,1570
22,1547
22,1532
22,1520
22,148
22,1475
22,1422
22,1317
22,13
22,1294
22,1268
22,1248
22,1165
22,1143
22,1087
22,1079
22,104
22,1037
22,1036
22,1012
22,1001
21,974
21,967
21,960
21,956
21,915
21,900
21,896
21,849
21,832
21,817
21,792
21,727
21,7226
21,7203
21,7190
21,7152
21,7132
21,7128
21,7116
21,710
21,7092
21,7057
21,7024
21,7015
21,6999
21,6992
21,6981
21,6966
21,6961
21,6919
21,6862
21,6853
21,6841
21,6830
21,6706
21,6693
21,665
21,6622
21,649
21,6324
21,6303
21,628
21,6275
21,6254
21,6126
21,6102
21,6097
21,6053
21,5991
21,5974
21,5955
21,5908
21,5887
21,5868
21,5829
21,5814
21,5811
21,5804
21,577
21,5733
21,5702
21,5699
21,5655
21,5632
21,5629
21,5610
21,5605
21,5589
21,5475
21,542
21,5401
21,5371
21,5366
21,5322
21,532
21,5215
21,5209
21,5120
21,5101
21,4962
21,4894
21,4884
21,4883
21,488
21,4794
21,4784
21,4772
21,4761
21,4735
21,4733
21,4709
21,467
21,4647
21,4623
21,4617
21,4597
21,4582
21,4567
21,4550
21,4545
21,4521
21,4486
21,4408
21,440
21,4278
21,4238
21,4200
21,4140
21,4134
21,413
21,4077
21,4068
21,4003
21,4001
21,3985
21,398
21,3977
21,3958
21,3955
21,393
21,3897
21,3877
21,3837
21,3814
21,3798
21,3673
21,3655
21,3531
21,3340
21,3311
21,3299
21,3286
21,3250
21,3185
21,3144
21,3124
21,3091
21,3072
21,3063
21,304
21,3005
21,3002
21,2916
21,2844
21,2827
21,2803
21,2802
21,278
21,273
21,2659
21,2653
21,2641
21,2593
21,2569
21,255
21,2320
21,2281
21,2241
21,2233
21,2194
21,2168
21,214
21,2111
21,2099
21,2096
21,2082
21,2007
21,1974
21,1971
21,1929
21,1916
21,1902
21,1859
21,1855
21,1730
21,1700
21,1670
21,1659
21,1624
21,1452
21,1431
21,1379
21,1303
21,1256
21,120
21,1187
21,1173
21,1149
21,1135
21,1118
21,1042
21,10
20,998
20,93
20,874
20,848
20,837
20,794
20,789
20,769
20,729
20,7218
20,7207
20,7181
20,7139
20,708
20,7069
20,7020
20,7005
20,7002
20,6994
20,6910
20,6897
20,6787
20,6780
20,6770
20,6741
20,6672
20,6658
20,6644
20,6603
20,6596
20,658
20,6575
20,6561
20,6552
20,6527
20,6502
20,6441
20,6439
20,6403
20,6393
20,6350
20,6336
20,6278
20,6260
20,6238
20,6200
20,6175
20,6099
20,6058
20,6021
20,6013
20,6010
20,596
20,5959
20,5950
20,5808
20,5793
20,5681
20,5674
20,5648
20,5624
20,5602
20,5592
20,5582
20,5575
20,5568
20,553
20,5518
20,5516
20,5505
20,5494
20,5460
20,5409
20,5408
20,5404
20,5397
20,5302
20,5285
20,5283
20,5272
20,527
20,5266
20,5254
20,5248
20,5237
20,5217
20,518
20,5161
20,5119
20,5106
20,5103
20,5094
20,5074
20,5061
20,5043
20,5009
20,4994
20,4985
20,4980
20,4819
20,4762
20,4724
20,4713
20,464
20,4638
20,4625
20,4580
20,4516
20,4465
20,4443
20,4441
20,4439
20,4429
20,4356
20,4341
20,4292
20,428
20,4269
20,4261
20,4245
20,4204
20,410
20,4046
20,3951
20,3949
20,3942
20,3906
20,388
20,3847
20,380
20,3771
20,3744
20,3685
20,365
20,3633
20,3623
20,3614
20,361
20,3581
20,3542
20,3538
20,3481
20,3465
20,3404
20,3376
20,3259
20,3246
20,3225
20,3218
20,3194
20,3187
20,3176
20,3129
20,3117
20,3113
20,3094
20,2998
20,298
20,2954
20,2927
20,2904
20,2900
20,2884
20,2841
20,284
20,2817
20,2769
20,2726
20,2661
20,2640
20,2578
20,2562
20,2561
20,2558
20,2534
20,250
20,2471
20,2447
20,2438
20,2387
20,2177
20,2170
20,2153
20,2148
20,2138
20,2061
20,1979
20,1970
20,1937
20,1825
20,1755
20,1748
20,1701
20,1623
20,1449
20,1417
20,1411
20,1378
20,1331
20,1324
20,1322
20,1241
20,1139
20,1129
20,1121
20,1096
20,1080
20,1064
20,101
19,970
19,914
19,910
19,87
19,859
19,85
19,822
19,808
19,788
19,758
19,749
19,7224
19,7202
19,7105
19,7083
19,7082
19,7070
19,7035
19,702
19,6982
19,6912
19,6833
19,6621
19,6617
19,66
19,6577
19,6566
19,6555
19,6523
19,6471
19,6389
19,6381
19,635
19,6313
19,6301
19,6256
19,6236
19,6227
19,611
19,6109
19,608
19,6054
19,605
19,6043
19,6028
19,5999
19,5986
19,5869
19,5866
19,5854
19,5849
19,5741
19,5720
19,5713
19,570
19,57
19,5647
19,5597
19,558
19,5550
19,5529
19,5499
19,5464
19,5436
19,5434
19,5399
19,5390
19,5336
19,5332
19,5313
19,5310
19,5284
19,5279
19,5269
19,5240
19,5228
19,5195
19,5178
19,5168
19,5127
19,5126
19,5081
19,5069
19,5055
19,5038
19,5030
19,4968
19,4955
19,4887
19,4841
19,4788
19,4786
19,4748
19,4614
19,461
19,4560
19,4548
19,4544
19,4477
19,4449
19,4432
19,443
19,4424
19,4399
19,4396
19,4394
19,434
19,4304
19,4223
19,4220
19,4087
19,4075
19,4051
19,4006
19,3907
19,39
19,3899
19,3893
19,3882
19,3878
19,3829
19,3815
19,3804
19,3758
19,3740
19,3736
19,3732
19,3653
19,3652
19,3618
19,3587
19,358
19,3565
19,3555
19,3528
19,3494
19,3433
19,3424
19,3396
19,3315
19,3262
19,3252
19,3216
19,3212
19,3181
19,3158
19,3112
19,3096
19,3067
19,3065
19,3062
19,306
19,3048
19,3008
19,3004
19,3001
19,3
19,2997
19,2978
19,2948
19,2883
19,280
19,2770
19,2703
19,266
19,2648
19,2582
19,2579
19,2548
19,252
19,2513
19,2457
19,2445
19,2411
19,2398
19,2392
19,2383
19,2370
19,2359
19,2316
19,2251
19,2219
19,2140
19,2131
19,1995
19,1921
19,1882
19,1869
19,1860
19,1849
19,1834
19,183
19,1824
19,1796
19,1678
19,165
19,1627
19,159
19,1583
19,1573
19,1571
19,1518
19,1490
19,1377
19,1338
19,1313
19,1290
19,1270
19,1240
19,1230
19,1227
19,1220
19,1152
19,1126
19,1073
19,1063
19,1003
18,99
18,981
18,948
18,878
18,7253
18,7242
18,723
18,7221
18,7192
18,7160
18,7149
18,7120
18,7087
18,6998
18,6987
18,6955
18,6952
18,6938
18,6886
18,6869
18,6803
18,679
18,6728
18,6718
18,6688
18,6684
18,6647
18,6618
18,6616
18,6541
18,6484
18,6464
18,6459
18,6445
18,6392
18,6384
18,6257
18,6250
18,6198
18,6159
18,6155
18,6135
18,6092
18,6046
18,6030
18,6007
18,5989
18,5977
18,5954
18,5923
18,5877
18,585
18,5791
18,5730
18,567
18,5646
18,5635
18,5623
18,5613
18,5577
18,5557
18,5477
18,5438
18,5357
18,5347
18,5315
18,5297
18,5220
18,5207
18,5192
18,5148
18,5107
18,5072
18,503
18,501
18,4989
18,4986
18,4981
18,4977
18,497
18,4967
18,4937
18,4918
18,4896
18,4881
18,4851
18,4843
18,4820
18,4783
18,4777
18,4773
18,4755
18,4751
18,4715
18,4710
18,4679
18,4615
18,4587
18,4566
18,4547
18,4508
18,4423
18,4412
18,4367
18,4363
18,4358
18,4285
18,4279
18,4250
18,4228
18,4206
18,4198
18,4148
18,4096
18,4095
18,4083
18,405
18,4045
18,4019
18,3962
18,3929
18,3908
18,3851
18,3802
18,3783
18,377
18,3767
18,376
18,3717
18,3696
18,3666
18,3631
18,3627
18,3574
18,3546
18,3532
18,3526
18,3506
18,3503
18,3471
18,3447
18,3397
18,3339
18,3338
18,330
18,327
18,3267
18,3243
18,3167
18,3163
18,3156
18,3123
18,3043
18,3040
18,2867
18,282
18,2815
18,2754
18,2748
18,2708
18,2695
18,2680
18,2675
18,2656
18,2630
18,2565
18,2502
18,2501
18,2499
18,2495
18,2491
18,2454
18,2453
18,2416
18,2414
18,2377
18,2347
18,2315
18,2275
18,2268
18,2265
18,2249
18,2236
18,2226
18,221
18,2195
18,2112
18,2098
18,2057
18,2023
18,1926
18,1919
18,1870
18,1865
18,1830
18,1806
18,1781
18,1729
18,1725
18,1699
18,1667
18,1649
18,1634
18,1614
18,160
18,1527
18,1488
18,1456
18,1409
18,1389
18,1370
18,1364
18,1356
18,1355
18,1319
18,1282
18,126
18,1252
18,1243
18,123
18,1221
18,1174
18,1111
18,1095
18,1081
18,103
17,958
17,947
17,944
17,917
17,880
17,827
17,750
17,742
17,737
17,7222
17,7164
17,713
17,7102
17,705
17,7046
